Date,Price
2025-02-13,0.3371
2025-02-14,0.3506
2025-02-15,0.3489
2025-02-16,0.3426
2025-02-17,0.3341
2025-02-18,0.3235
2025-02-19,0.3419
2025-02-20,0.3447
2025-02-21,0.3261
2025-02-22,0.3362
